run,stage,seed,success,return_
advantage1_val50_seed100,原始Offline最终,920072,0,169.37336542798795
advantage1_val50_seed100,原始Offline最终,920073,1,1375.0646491307266
advantage1_val50_seed100,原始Offline最终,920074,1,1261.4813875421423
advantage1_val50_seed100,原始Offline最终,920075,1,914.6206309670783
advantage1_val50_seed100,原始Offline最终,920076,1,1235.8244386381562
advantage1_val50_seed100,原始Offline最终,920077,1,1209.081541060124
advantage1_val50_seed100,原始Offline最终,920078,1,924.2532968354491
advantage1_val50_seed100,原始Offline最终,920079,1,1271.4775841241772
advantage1_val50_seed100,原始Offline最终,920080,1,938.9716630432806
advantage1_val50_seed100,原始Offline最终,920081,1,1316.814707810294
advantage1_val50_seed100,原始Offline最终,920082,1,703.4414756932088
advantage1_val50_seed100,原始Offline最终,920083,1,774.7495157257001
advantage1_val50_seed100,原始Offline最终,920084,1,1185.3120815895163
advantage1_val50_seed100,原始Offline最终,920085,1,1290.6280412180245
advantage1_val50_seed100,原始Offline最终,920086,1,1504.3874514655818
advantage1_val50_seed100,原始Offline最终,920087,1,1006.735812023222
advantage1_val50_seed100,原始Offline最终,920088,1,1343.2117489450693
advantage1_val50_seed100,原始Offline最终,920089,0,271.3196126459165
advantage1_val50_seed100,原始Offline最终,920090,1,1173.2199472875018
advantage1_val50_seed100,原始Offline最终,920091,1,403.4974957571038
advantage1_val50_seed100,原始Offline最终,920092,1,1157.3703048244827
advantage1_val50_seed100,原始Offline最终,920093,1,1037.6818093934226
advantage1_val50_seed100,原始Offline最终,920094,1,1159.307192828715
advantage1_val50_seed100,原始Offline最终,920095,1,1463.857613088402
advantage1_val50_seed100,原始Offline最终,920096,1,1193.1508802581893
advantage1_val50_seed100,原始Offline最终,920097,1,1191.5800198186314
advantage1_val50_seed100,原始Offline最终,920098,1,1304.4032395561385
advantage1_val50_seed100,原始Offline最终,920099,1,719.6239936074971
advantage1_val50_seed100,本实验最终,920000,1,568.0512145094644
advantage1_val50_seed100,本实验最终,920001,1,1202.769561513571
advantage1_val50_seed100,本实验最终,920002,1,1281.2796762359565
advantage1_val50_seed100,本实验最终,920003,1,1255.6695074419422
advantage1_val50_seed100,本实验最终,920004,1,1260.077886621413
advantage1_val50_seed100,本实验最终,920005,1,1350.3105130954773
advantage1_val50_seed100,本实验最终,920006,1,1398.1653737426977
advantage1_val50_seed100,本实验最终,920007,1,1098.838830415787
advantage1_val50_seed100,本实验最终,920008,1,1395.8646165783284
advantage1_val50_seed100,本实验最终,920009,1,1379.367639591391
advantage1_val50_seed100,本实验最终,920010,1,1351.019988335735
advantage1_val50_seed100,本实验最终,920011,1,1427.1410449257432
advantage1_val50_seed100,本实验最终,920012,1,1249.7561458125388
advantage1_val50_seed100,本实验最终,920013,1,1111.9948677417183
advantage1_val50_seed100,本实验最终,920014,1,457.86878044811453
advantage1_val50_seed100,本实验最终,920015,1,1251.0045969476537
advantage1_val50_seed100,本实验最终,920016,1,1162.9929863596258
advantage1_val50_seed100,本实验最终,920017,1,834.9224008719485
advantage1_val50_seed100,本实验最终,920018,1,1338.8520901078011
advantage1_val50_seed100,本实验最终,920019,1,1438.480312569698
advantage1_val50_seed100,本实验最终,920020,1,1477.2845456786308
advantage1_val50_seed100,本实验最终,920021,1,1178.168777797576
advantage1_val50_seed100,本实验最终,920022,1,1020.5715836992384
advantage1_val50_seed100,本实验最终,920023,1,1255.6038845622834
advantage1_val50_seed100,本实验最终,920024,1,1322.6665697327887
advantage1_val50_seed100,本实验最终,920025,1,630.4711652446804
advantage1_val50_seed100,本实验最终,920026,1,1494.4909452665272
advantage1_val50_seed100,本实验最终,920027,1,1187.6515501119748
advantage1_val50_seed100,本实验最终,920028,1,1280.927902900819
advantage1_val50_seed100,本实验最终,920029,1,1510.1046337534474
advantage1_val50_seed100,本实验最终,920030,1,1097.501956720923
advantage1_val50_seed100,本实验最终,920031,1,393.6550391126292
advantage1_val50_seed100,本实验最终,920032,1,1075.6792901548822
advantage1_val50_seed100,本实验最终,920033,1,719.7996183866392
advantage1_val50_seed100,本实验最终,920034,1,892.8420882236491
advantage1_val50_seed100,本实验最终,920035,1,1115.0110337531964
advantage1_val50_seed100,本实验最终,920036,1,1490.0470147716183
advantage1_val50_seed100,本实验最终,920037,1,1240.2167858004598
advantage1_val50_seed100,本实验最终,920038,1,1205.00607246567
advantage1_val50_seed100,本实验最终,920039,1,1121.3409919706567
advantage1_val50_seed100,本实验最终,920040,1,1379.2065516601187
advantage1_val50_seed100,本实验最终,920041,1,1413.3319925375076
advantage1_val50_seed100,本实验最终,920042,1,311.42943828682536
advantage1_val50_seed100,本实验最终,920043,1,727.2452454898523
advantage1_val50_seed100,本实验最终,920044,1,898.617112014431
advantage1_val50_seed100,本实验最终,920045,1,442.1807846807596
advantage1_val50_seed100,本实验最终,920046,1,925.7708475715308
advantage1_val50_seed100,本实验最终,920047,1,1217.0167891930498
advantage1_val50_seed100,本实验最终,920048,1,1489.857737072106
advantage1_val50_seed100,本实验最终,920049,1,1278.20619402271
advantage1_val50_seed100,本实验最终,920050,1,1186.3996188566566
advantage1_val50_seed100,本实验最终,920051,1,1492.1641807956598
advantage1_val50_seed100,本实验最终,920052,1,1298.9043849348632
advantage1_val50_seed100,本实验最终,920053,1,1307.8150771977519
advantage1_val50_seed100,本实验最终,920054,1,1244.1118035184138
advantage1_val50_seed100,本实验最终,920055,1,1348.135290529829
advantage1_val50_seed100,本实验最终,920056,1,1029.7572526816361
advantage1_val50_seed100,本实验最终,920057,1,1106.3346430523202
advantage1_val50_seed100,本实验最终,920058,1,1443.8046623443865
advantage1_val50_seed100,本实验最终,920059,1,1223.4018238700269
advantage1_val50_seed100,本实验最终,920060,1,489.2505124752007
advantage1_val50_seed100,本实验最终,920061,1,1150.5493576610857
advantage1_val50_seed100,本实验最终,920062,1,1335.6113383986867
advantage1_val50_seed100,本实验最终,920063,1,1281.3764516279866
advantage1_val50_seed100,本实验最终,920064,1,1243.6218386849187
advantage1_val50_seed100,本实验最终,920065,1,1225.6401504181285
advantage1_val50_seed100,本实验最终,920066,1,615.1883584552288
advantage1_val50_seed100,本实验最终,920067,1,1435.6579304386778
advantage1_val50_seed100,本实验最终,920068,1,1052.9780720379968
advantage1_val50_seed100,本实验最终,920069,1,1193.465171790303
advantage1_val50_seed100,本实验最终,920070,1,1001.0335125161844
advantage1_val50_seed100,本实验最终,920071,1,1081.8946312273897
advantage1_val50_seed100,本实验最终,920072,0,179.88036719010248
advantage1_val50_seed100,本实验最终,920073,1,1377.5110690342326
advantage1_val50_seed100,本实验最终,920074,1,1261.1544472946384
advantage1_val50_seed100,本实验最终,920075,1,895.1809822557009
advantage1_val50_seed100,本实验最终,920076,1,1244.3858163024502
advantage1_val50_seed100,本实验最终,920077,1,1220.847452602115
advantage1_val50_seed100,本实验最终,920078,0,446.96561504001136
advantage1_val50_seed100,本实验最终,920079,1,1271.146130613786
advantage1_val50_seed100,本实验最终,920080,1,1407.5040873519783
advantage1_val50_seed100,本实验最终,920081,1,1319.44170024843
advantage1_val50_seed100,本实验最终,920082,0,257.4697692071788
advantage1_val50_seed100,本实验最终,920083,1,816.7478943128534
advantage1_val50_seed100,本实验最终,920084,1,1185.9881814747282
advantage1_val50_seed100,本实验最终,920085,1,1286.9973998634953
advantage1_val50_seed100,本实验最终,920086,1,1504.031019150796
advantage1_val50_seed100,本实验最终,920087,1,1014.3778381033868
advantage1_val50_seed100,本实验最终,920088,1,1342.9292477159809
advantage1_val50_seed100,本实验最终,920089,1,619.5471282987447
advantage1_val50_seed100,本实验最终,920090,1,1173.317394790727
advantage1_val50_seed100,本实验最终,920091,1,441.3848153823477
advantage1_val50_seed100,本实验最终,920092,1,1153.420477619914
advantage1_val50_seed100,本实验最终,920093,1,1039.0003179554296
advantage1_val50_seed100,本实验最终,920094,1,1160.764053181831
advantage1_val50_seed100,本实验最终,920095,1,1460.7811063412496
advantage1_val50_seed100,本实验最终,920096,1,1200.7494543373982
advantage1_val50_seed100,本实验最终,920097,1,1072.7364286397487
advantage1_val50_seed100,本实验最终,920098,1,1265.2039049542364
advantage1_val50_seed100,本实验最终,920099,1,716.2901492966062
advantage1_val50_seed300,BC重评,920000,1,503.5951715527771
advantage1_val50_seed300,BC重评,920001,1,1219.185690503154
advantage1_val50_seed300,BC重评,920002,1,1272.284864607544
advantage1_val50_seed300,BC重评,920003,1,1339.0052270908163
advantage1_val50_seed300,BC重评,920004,1,1255.3766099886313
advantage1_val50_seed300,BC重评,920005,1,1334.2053212033316
advantage1_val50_seed300,BC重评,920006,1,1393.8182453440588
advantage1_val50_seed300,BC重评,920007,1,1100.9274364306646
advantage1_val50_seed300,BC重评,920008,1,1387.5695932642407
advantage1_val50_seed300,BC重评,920009,1,1383.7864319656605
advantage1_val50_seed300,BC重评,920010,1,1346.7850643554546
advantage1_val50_seed300,BC重评,920011,1,1422.4824100692585
advantage1_val50_seed300,BC重评,920012,1,1237.6914501372971
advantage1_val50_seed300,BC重评,920013,1,1078.6062844319677
advantage1_val50_seed300,BC重评,920014,1,636.2420084667651
advantage1_val50_seed300,BC重评,920015,1,1244.9685421233598
advantage1_val50_seed300,BC重评,920016,1,1153.250885265081
advantage1_val50_seed300,BC重评,920017,0,412.3263391404715
advantage1_val50_seed300,BC重评,920018,1,1329.1954983390588
advantage1_val50_seed300,BC重评,920019,1,1446.0008157652933
advantage1_val50_seed300,BC重评,920020,1,1466.9415218093955
advantage1_val50_seed300,BC重评,920021,1,1179.0601173987122
advantage1_val50_seed300,BC重评,920022,1,1028.1646233303604
advantage1_val50_seed300,BC重评,920023,1,1247.3788376401285
advantage1_val50_seed300,BC重评,920024,1,1322.418586078441
advantage1_val50_seed300,BC重评,920025,1,342.1823726935998
advantage1_val50_seed300,BC重评,920026,1,1487.4487775360835
advantage1_val50_seed300,BC重评,920027,1,1183.6403204047097
advantage1_val50_seed300,BC重评,920028,1,1270.4051057943998
advantage1_val50_seed300,BC重评,920029,1,1501.2876538993194
advantage1_val50_seed300,BC重评,920030,1,1104.1968190335797
advantage1_val50_seed300,BC重评,920031,1,853.4842850246907
advantage1_val50_seed300,BC重评,920032,1,726.3954966654494
advantage1_val50_seed300,BC重评,920033,1,1100.951704848882
advantage1_val50_seed300,BC重评,920034,0,279.48594680033403
advantage1_val50_seed300,BC重评,920035,1,1124.2411061915404
advantage1_val50_seed300,BC重评,920036,1,1489.9049213443143
advantage1_val50_seed300,BC重评,920037,1,1242.395437456596
advantage1_val50_seed300,BC重评,920038,1,1207.562602769507
advantage1_val50_seed300,BC重评,920039,1,1108.3331243765615
advantage1_val50_seed300,BC重评,920040,1,707.5337214944661
advantage1_val50_seed300,BC重评,920041,1,1417.2737630852357
advantage1_val50_seed300,BC重评,920042,0,212.41116943992049
advantage1_val50_seed300,BC重评,920043,1,668.1303671867176
advantage1_val50_seed300,BC重评,920044,1,873.5001086300133
advantage1_val50_seed300,BC重评,920045,1,523.8520106166242
advantage1_val50_seed300,BC重评,920046,1,739.8808084301818
advantage1_val50_seed300,BC重评,920047,1,1213.656390275171
advantage1_val50_seed300,BC重评,920048,1,1479.7681286803859
advantage1_val50_seed300,BC重评,920049,1,1266.422332952408
advantage1_val50_seed300,BC重评,920050,1,1177.7210715456793
advantage1_val50_seed300,BC重评,920051,1,1491.073073590997
advantage1_val50_seed300,BC重评,920052,1,1283.727502588894
advantage1_val50_seed300,BC重评,920053,1,1305.2207895577098
advantage1_val50_seed300,BC重评,920054,1,1248.9529251391239
advantage1_val50_seed300,BC重评,920055,1,1365.0228408428193
advantage1_val50_seed300,BC重评,920056,1,1095.229143435799
advantage1_val50_seed300,BC重评,920057,0,397.9855382151223
advantage1_val50_seed300,BC重评,920058,1,1409.7433343990529
advantage1_val50_seed300,BC重评,920059,1,1215.9829552887954
advantage1_val50_seed300,BC重评,920060,1,1000.6536557894244
advantage1_val50_seed300,BC重评,920061,1,1090.087660039969
advantage1_val50_seed300,BC重评,920062,1,1339.4428797303544
advantage1_val50_seed300,BC重评,920063,1,1267.8146572779578
advantage1_val50_seed300,BC重评,920064,1,1245.6144997809588
advantage1_val50_seed300,BC重评,920065,1,1146.7627797410819
advantage1_val50_seed300,BC重评,920066,1,487.85895325875674
advantage1_val50_seed300,BC重评,920067,1,1441.0910859407973
advantage1_val50_seed300,BC重评,920068,1,1093.2975628400438
advantage1_val50_seed300,BC重评,920069,1,1194.8109833380554
advantage1_val50_seed300,BC重评,920070,1,1000.3375352905163
advantage1_val50_seed300,BC重评,920071,1,1099.4204957248603
advantage1_val50_seed300,BC重评,920072,1,504.12469227654174
advantage1_val50_seed300,BC重评,920073,1,1347.414685688254
advantage1_val50_seed300,BC重评,920074,1,1231.6819606376584
advantage1_val50_seed300,BC重评,920075,1,911.4899576255907
advantage1_val50_seed300,BC重评,920076,1,1234.41204191922
advantage1_val50_seed300,BC重评,920077,1,1167.683093751929
advantage1_val50_seed300,BC重评,920078,1,979.1023397572717
advantage1_val50_seed300,BC重评,920079,1,1270.123821083924
advantage1_val50_seed300,BC重评,920080,0,555.8548475466341
advantage1_val50_seed300,BC重评,920081,1,1309.2583235471823
advantage1_val50_seed300,BC重评,920082,1,539.0808437017691
advantage1_val50_seed300,BC重评,920083,1,839.2781346002921
advantage1_val50_seed300,BC重评,920084,1,1166.2541689383934
advantage1_val50_seed300,BC重评,920085,1,1282.0584065077173
advantage1_val50_seed300,BC重评,920086,1,1504.2023799770514
advantage1_val50_seed300,BC重评,920087,1,1430.022271429902
advantage1_val50_seed300,BC重评,920088,1,1343.5960468697954
advantage1_val50_seed300,BC重评,920089,1,839.7618194162633
advantage1_val50_seed300,BC重评,920090,1,1152.9919836330268
advantage1_val50_seed300,BC重评,920091,1,538.0732255849181
advantage1_val50_seed300,BC重评,920092,1,1151.9014860059203
advantage1_val50_seed300,BC重评,920093,1,1156.824592542138
advantage1_val50_seed300,BC重评,920094,1,1095.8640736687678
advantage1_val50_seed300,BC重评,920095,1,1442.1515985305841
advantage1_val50_seed300,BC重评,920096,1,1192.9471085857044
advantage1_val50_seed300,BC重评,920097,1,1156.0605451268452
advantage1_val50_seed300,BC重评,920098,1,1191.2044251222865
advantage1_val50_seed300,BC重评,920099,1,733.216172081273
advantage1_val50_seed300,原始Offline最终,920000,1,652.6079310113128
advantage1_val50_seed300,原始Offline最终,920001,1,1208.438344059247
advantage1_val50_seed300,原始Offline最终,920002,1,1280.9372899558832
advantage1_val50_seed300,原始Offline最终,920003,1,1280.363657520749
advantage1_val50_seed300,原始Offline最终,920004,1,1262.0085474602733
advantage1_val50_seed300,原始Offline最终,920005,1,1340.34816640992
advantage1_val50_seed300,原始Offline最终,920006,1,1393.3591301918018
advantage1_val50_seed300,原始Offline最终,920007,1,1107.7445305875663
advantage1_val50_seed300,原始Offline最终,920008,1,1384.2590687405818
advantage1_val50_seed300,原始Offline最终,920009,1,1383.699142651314
advantage1_val50_seed300,原始Offline最终,920010,1,1342.6880147905945
advantage1_val50_seed300,原始Offline最终,920011,1,1432.9239248782997
advantage1_val50_seed300,原始Offline最终,920012,1,1241.3967648657413
advantage1_val50_seed300,原始Offline最终,920013,1,1121.9054911496105
advantage1_val50_seed300,原始Offline最终,920014,0,208.9611856481429
advantage1_val50_seed300,原始Offline最终,920015,1,1255.7557399988082
advantage1_val50_seed300,原始Offline最终,920016,1,1159.080575653558
advantage1_val50_seed300,原始Offline最终,920017,0,388.265376379475
advantage1_val50_seed300,原始Offline最终,920018,1,1383.1095949900323
advantage1_val50_seed300,原始Offline最终,920019,1,1439.8118365365203
advantage1_val50_seed300,原始Offline最终,920020,1,1457.1183330719562
advantage1_val50_seed300,原始Offline最终,920021,1,1181.6298467837248
advantage1_val50_seed300,原始Offline最终,920022,1,1039.4595193994846
advantage1_val50_seed300,原始Offline最终,920023,1,1246.9845568124347
advantage1_val50_seed300,原始Offline最终,920024,1,1325.8262341197694
advantage1_val50_seed300,原始Offline最终,920025,0,198.90724731765133
advantage1_val50_seed300,原始Offline最终,920026,1,1496.596520068808
advantage1_val50_seed300,原始Offline最终,920027,1,1188.294575199889
advantage1_val50_seed300,原始Offline最终,920028,1,1270.2823141311155
advantage1_val50_seed300,原始Offline最终,920029,1,1501.433936628615
advantage1_val50_seed300,原始Offline最终,920030,1,1114.671843203786
advantage1_val50_seed300,原始Offline最终,920031,1,364.945792842139
advantage1_val50_seed300,原始Offline最终,920032,1,529.0319166567809
advantage1_val50_seed300,原始Offline最终,920033,1,1104.9204428218031
advantage1_val50_seed300,原始Offline最终,920034,1,775.7778604909473
advantage1_val50_seed300,原始Offline最终,920035,1,1120.1746313620092
advantage1_val50_seed300,原始Offline最终,920036,1,1489.4588280863736
advantage1_val50_seed300,原始Offline最终,920037,1,1231.3051709308513
advantage1_val50_seed300,原始Offline最终,920038,1,1212.2900100122235
advantage1_val50_seed300,原始Offline最终,920039,1,1108.7706239424174
advantage1_val50_seed300,原始Offline最终,920040,1,601.6053426484475
advantage1_val50_seed300,原始Offline最终,920041,1,1408.137359814258
advantage1_val50_seed300,原始Offline最终,920042,1,534.9022610660584
advantage1_val50_seed300,原始Offline最终,920043,1,734.1860984710263
advantage1_val50_seed300,原始Offline最终,920044,1,859.6148863818657
advantage1_val50_seed300,原始Offline最终,920045,1,481.38843974733413
advantage1_val50_seed300,原始Offline最终,920046,1,683.0378831465342
advantage1_val50_seed300,原始Offline最终,920047,1,1224.1159925190427
advantage1_val50_seed300,原始Offline最终,920048,1,1479.550966852299
advantage1_val50_seed300,原始Offline最终,920049,1,1273.0230260432559
advantage1_val50_seed300,原始Offline最终,920050,1,1187.0533754840476
advantage1_val50_seed300,原始Offline最终,920051,1,1501.468911673077
advantage1_val50_seed300,原始Offline最终,920052,1,1283.0546651567236
advantage1_val50_seed300,原始Offline最终,920053,1,1336.4408584626763
advantage1_val50_seed300,原始Offline最终,920054,1,1243.8962396169698
advantage1_val50_seed300,原始Offline最终,920055,1,1364.3878522651896
advantage1_val50_seed300,原始Offline最终,920056,1,1102.6302422984431
advantage1_val50_seed300,原始Offline最终,920057,1,717.8873558493299
advantage1_val50_seed300,原始Offline最终,920058,1,1413.7075532125768
advantage1_val50_seed300,原始Offline最终,920059,1,1170.6677343987076
advantage1_val50_seed300,原始Offline最终,920060,1,999.5975116028682
advantage1_val50_seed300,原始Offline最终,920061,1,1097.2131241544973
advantage1_val50_seed300,原始Offline最终,920062,1,1360.6503255916953
advantage1_val50_seed300,原始Offline最终,920063,1,1267.5281823646033
advantage1_val50_seed300,原始Offline最终,920064,1,1245.3856970588713
advantage1_val50_seed300,原始Offline最终,920065,1,1161.2669676075463
advantage1_val50_seed300,原始Offline最终,920066,1,570.8755952545855
advantage1_val50_seed300,原始Offline最终,920067,1,1440.2161469435723
advantage1_val50_seed300,原始Offline最终,920068,1,1090.9802445817854
advantage1_val50_seed300,原始Offline最终,920069,1,1198.2493634618218
advantage1_val50_seed300,原始Offline最终,920070,1,990.137467560483
advantage1_val50_seed300,原始Offline最终,920071,1,1080.0355015274263
advantage1_val50_seed300,原始Offline最终,920072,1,603.7478210227304
advantage1_val50_seed300,原始Offline最终,920073,1,1332.8948582302482
advantage1_val50_seed300,原始Offline最终,920074,1,1240.302833795917
advantage1_val50_seed300,原始Offline最终,920075,1,911.8591167629144
advantage1_val50_seed300,原始Offline最终,920076,1,1234.975612990555
advantage1_val50_seed300,原始Offline最终,920077,1,1170.4783614727141
advantage1_val50_seed300,原始Offline最终,920078,1,1025.8502935092474
advantage1_val50_seed300,原始Offline最终,920079,1,1271.1922571968541
advantage1_val50_seed300,原始Offline最终,920080,1,890.7803802148524
advantage1_val50_seed300,原始Offline最终,920081,1,1308.629242072998
advantage1_val50_seed300,原始Offline最终,920082,1,504.61803923366875
advantage1_val50_seed300,原始Offline最终,920083,1,456.0352373169082
advantage1_val50_seed300,原始Offline最终,920084,1,1082.486624637614
advantage1_val50_seed300,原始Offline最终,920085,1,1290.419011673589
advantage1_val50_seed300,原始Offline最终,920086,1,1504.3063057900836
advantage1_val50_seed300,原始Offline最终,920087,1,1419.744791817026
advantage1_val50_seed300,原始Offline最终,920088,1,1343.4289059543798
advantage1_val50_seed300,原始Offline最终,920089,1,812.0431260125038
advantage1_val50_seed300,原始Offline最终,920090,1,1173.258414570164
advantage1_val50_seed300,原始Offline最终,920091,1,461.2504635547857
advantage1_val50_seed300,原始Offline最终,920092,1,1147.5221089446263
advantage1_val50_seed300,原始Offline最终,920093,1,1007.6569699676977
advantage1_val50_seed300,原始Offline最终,920094,1,1089.6921212483749
advantage1_val50_seed300,原始Offline最终,920095,1,1452.8113154101559
advantage1_val50_seed300,原始Offline最终,920096,1,1202.0107653293064
advantage1_val50_seed300,原始Offline最终,920097,1,1169.320370423472
advantage1_val50_seed300,原始Offline最终,920098,1,1302.2953824217434
advantage1_val50_seed300,原始Offline最终,920099,1,729.1635511632028
advantage1_val50_seed300,本实验最终,920000,1,633.3974250019692
advantage1_val50_seed300,本实验最终,920001,1,1223.3641435503419
advantage1_val50_seed300,本实验最终,920002,1,1275.7795802557969
advantage1_val50_seed300,本实验最终,920003,1,1359.6205249074317
advantage1_val50_seed300,本实验最终,920004,1,1254.7577672674531
advantage1_val50_seed300,本实验最终,920005,1,1339.1704270835066
advantage1_val50_seed300,本实验最终,920006,1,1393.616378193005
advantage1_val50_seed300,本实验最终,920007,1,1095.862417129464
advantage1_val50_seed300,本实验最终,920008,1,1400.4536655090421
advantage1_val50_seed300,本实验最终,920009,1,1384.0317864296117
advantage1_val50_seed300,本实验最终,920010,1,1348.5236051749675
advantage1_val50_seed300,本实验最终,920011,1,1425.615352375155
advantage1_val50_seed300,本实验最终,920012,1,1235.987471629526
advantage1_val50_seed300,本实验最终,920013,1,1071.5439645929916
advantage1_val50_seed300,本实验最终,920014,1,624.7643184552356
advantage1_val50_seed300,本实验最终,920015,1,1255.6269509004705
advantage1_val50_seed300,本实验最终,920016,1,1131.5751317587215
advantage1_val50_seed300,本实验最终,920017,0,336.83034112310406
advantage1_val50_seed300,本实验最终,920018,1,1315.8387853192442
advantage1_val50_seed300,本实验最终,920019,1,1432.5439476417378
advantage1_val50_seed300,本实验最终,920020,1,1472.2743764921229
advantage1_val50_seed300,本实验最终,920021,1,1129.7201533704294
advantage1_val50_seed300,本实验最终,920022,1,1063.403085504831
advantage1_val50_seed300,本实验最终,920023,1,1250.2392895973248
advantage1_val50_seed300,本实验最终,920024,1,1320.1975453096825
advantage1_val50_seed300,本实验最终,920025,1,426.6186123848111
advantage1_val50_seed300,本实验最终,920026,1,1488.221464650715
advantage1_val50_seed300,本实验最终,920027,1,1179.1447128860032
advantage1_val50_seed300,本实验最终,920028,1,1266.8298081315854
advantage1_val50_seed300,本实验最终,920029,1,1501.4903325996233
advantage1_val50_seed300,本实验最终,920030,1,1094.0988843684704
advantage1_val50_seed300,本实验最终,920031,1,438.40909688902275
advantage1_val50_seed300,本实验最终,920032,1,701.6888302682157
advantage1_val50_seed300,本实验最终,920033,0,462.1232085758542
advantage1_val50_seed300,本实验最终,920034,1,484.6180054761436
advantage1_val50_seed300,本实验最终,920035,1,1123.4603936309968
advantage1_val50_seed300,本实验最终,920036,1,1490.7660039170598
advantage1_val50_seed300,本实验最终,920037,1,1097.4622590209538
advantage1_val50_seed300,本实验最终,920038,1,1199.070359154157
advantage1_val50_seed300,本实验最终,920039,1,1111.2067740136831
advantage1_val50_seed300,本实验最终,920040,1,619.5963042062524
advantage1_val50_seed300,本实验最终,920041,1,1418.1357146162645
advantage1_val50_seed300,本实验最终,920042,0,280.52602779855886
advantage1_val50_seed300,本实验最终,920043,1,714.8338708585438
advantage1_val50_seed300,本实验最终,920044,1,885.2627580552262
advantage1_val50_seed300,本实验最终,920045,1,572.0957430690972
advantage1_val50_seed300,本实验最终,920046,1,802.6449321846311
advantage1_val50_seed300,本实验最终,920047,1,1213.7042598434991
advantage1_val50_seed300,本实验最终,920048,1,1487.2304287460584
advantage1_val50_seed300,本实验最终,920049,1,1265.0279455263449
advantage1_val50_seed300,本实验最终,920050,1,1175.8288549371905
advantage1_val50_seed300,本实验最终,920051,1,1510.8149299036934
advantage1_val50_seed300,本实验最终,920052,1,1272.6327434506975
advantage1_val50_seed300,本实验最终,920053,1,1294.5533194281106
advantage1_val50_seed300,本实验最终,920054,1,1113.993222303626
advantage1_val50_seed300,本实验最终,920055,1,1365.7713051622661
advantage1_val50_seed300,本实验最终,920056,1,1032.3400188975097
advantage1_val50_seed300,本实验最终,920057,1,661.3951597628251
advantage1_val50_seed300,本实验最终,920058,1,1444.1719284310095
advantage1_val50_seed300,本实验最终,920059,1,1233.6297272589763
advantage1_val50_seed300,本实验最终,920060,1,918.793264046649
advantage1_val50_seed300,本实验最终,920061,1,1045.5750783452602
advantage1_val50_seed300,本实验最终,920062,1,1326.376630420512
advantage1_val50_seed300,本实验最终,920063,1,1207.0373979955475
advantage1_val50_seed300,本实验最终,920064,1,1246.0082256347382
advantage1_val50_seed300,本实验最终,920065,1,1166.1340718940035
advantage1_val50_seed300,本实验最终,920066,1,510.9507617801533
advantage1_val50_seed300,本实验最终,920067,1,1441.1421845910684
advantage1_val50_seed300,本实验最终,920068,1,1074.6445346095036
advantage1_val50_seed300,本实验最终,920069,1,1193.4919995064315
advantage1_val50_seed300,本实验最终,920070,1,1028.6036264421618
advantage1_val50_seed300,本实验最终,920071,1,1120.4035210188426
advantage1_val50_seed300,本实验最终,920072,0,173.01134831543783
advantage1_val50_seed300,本实验最终,920073,1,1361.981002202794
advantage1_val50_seed300,本实验最终,920074,1,1229.4027977253709
advantage1_val50_seed300,本实验最终,920075,1,889.1304438956777
advantage1_val50_seed300,本实验最终,920076,1,1234.9067727697868
advantage1_val50_seed300,本实验最终,920077,1,1073.0158638065225
advantage1_val50_seed300,本实验最终,920078,1,983.9766177416105
advantage1_val50_seed300,本实验最终,920079,1,1270.3192132458114
advantage1_val50_seed300,本实验最终,920080,1,1413.9291317302632
advantage1_val50_seed300,本实验最终,920081,1,1308.3890053809687
advantage1_val50_seed300,本实验最终,920082,0,212.98480289948057
advantage1_val50_seed300,本实验最终,920083,1,866.6439615802421
advantage1_val50_seed300,本实验最终,920084,1,1200.022651210008
advantage1_val50_seed300,本实验最终,920085,1,1281.4861903635815
advantage1_val50_seed300,本实验最终,920086,1,1503.8309470796034
advantage1_val50_seed300,本实验最终,920087,1,1438.2684679869963
advantage1_val50_seed300,本实验最终,920088,1,1343.3254576342629
advantage1_val50_seed300,本实验最终,920089,1,845.9706780435806
advantage1_val50_seed300,本实验最终,920090,1,1151.8490748642455
advantage1_val50_seed300,本实验最终,920091,1,624.4007689448009
advantage1_val50_seed300,本实验最终,920092,1,1153.165297029844
advantage1_val50_seed300,本实验最终,920093,1,1153.7757560993173
advantage1_val50_seed300,本实验最终,920094,1,1178.283237941967
advantage1_val50_seed300,本实验最终,920095,1,1433.4253409920266
advantage1_val50_seed300,本实验最终,920096,1,1193.2796363136936
advantage1_val50_seed300,本实验最终,920097,1,1093.33947349761
advantage1_val50_seed300,本实验最终,920098,1,1183.4039961274702
advantage1_val50_seed300,本实验最终,920099,1,688.5938531839445
advantage4_val50_seed100,BC重评,920000,1,1226.022044543495
advantage4_val50_seed100,BC重评,920001,1,1204.2298087132249
advantage4_val50_seed100,BC重评,920002,1,1282.6227152091185
advantage4_val50_seed100,BC重评,920003,1,1336.5490197522654
advantage4_val50_seed100,BC重评,920004,1,1250.2032122175215
advantage4_val50_seed100,BC重评,920005,1,1329.2239884500923
advantage4_val50_seed100,BC重评,920006,1,1393.3918706826184
advantage4_val50_seed100,BC重评,920007,1,1090.9336845953706
advantage4_val50_seed100,BC重评,920008,1,1388.7174965696531
advantage4_val50_seed100,BC重评,920009,1,1379.211485146813
